iteration,log_likelihood,network_size,parameters,description
1821,-94.8936749810644,326,5000_2500_1_0.2_0.1_100,
1822,-94.8936749810644,326,5000_2500_1_0.2_0.1_100,
1823,-94.8936749810644,326,5000_2500_1_0.2_0.1_100,
1824,-94.8936749810644,326,5000_2500_1_0.2_0.1_100,
1825,-94.8936749810644,326,5000_2500_1_0.2_0.1_100,
1826,-95.27191068386374,327,5000_2500_1_0.2_0.1_100,
1827,-95.27191068386374,327,5000_2500_1_0.2_0.1_100,
1828,-95.27191068386374,327,5000_2500_1_0.2_0.1_100,
1829,-95.3988319584146,328,5000_2500_1_0.2_0.1_100,
1830,-95.3988319584146,328,5000_2500_1_0.2_0.1_100,
1831,-95.3988319584146,328,5000_2500_1_0.2_0.1_100,
1832,-95.3988319584146,328,5000_2500_1_0.2_0.1_100,
1833,-95.3988319584146,328,5000_2500_1_0.2_0.1_100,
1834,-95.4689905922798,329,5000_2500_1_0.2_0.1_100,
1835,-95.74296528476918,330,5000_2500_1_0.2_0.1_100,
1836,-95.74296528476918,330,5000_2500_1_0.2_0.1_100,
1837,-95.93188320454412,331,5000_2500_1_0.2_0.1_100,
1838,-95.93188320454412,331,5000_2500_1_0.2_0.1_100,
1839,-95.9318832045441,331,5000_2500_1_0.2_0.1_100,
1840,-95.9318832045441,331,5000_2500_1_0.2_0.1_100,
1841,-95.9318832045441,331,5000_2500_1_0.2_0.1_100,
1842,-95.9318832045441,331,5000_2500_1_0.2_0.1_100,
1843,-95.9318832045441,331,5000_2500_1_0.2_0.1_100,
1844,-95.93188320454412,331,5000_2500_1_0.2_0.1_100,
1845,-95.9318832045441,331,5000_2500_1_0.2_0.1_100,
1846,-95.9318832045441,331,5000_2500_1_0.2_0.1_100,
1847,-95.9318832045441,331,5000_2500_1_0.2_0.1_100,
1848,-95.9318832045441,331,5000_2500_1_0.2_0.1_100,
1849,-95.9318832045441,331,5000_2500_1_0.2_0.1_100,
1850,-95.9318832045441,331,5000_2500_1_0.2_0.1_100,
1851,-96.27768363159495,332,5000_2500_1_0.2_0.1_100,
1852,-96.27768363159495,332,5000_2500_1_0.2_0.1_100,
1853,-96.27768363159495,332,5000_2500_1_0.2_0.1_100,
1854,-96.27768363159495,332,5000_2500_1_0.2_0.1_100,
1855,-96.27768363159495,332,5000_2500_1_0.2_0.1_100,
1856,-96.27768363159495,332,5000_2500_1_0.2_0.1_100,
1857,-96.56327671203668,333,5000_2500_1_0.2_0.1_100,
1858,-96.56327671203668,333,5000_2500_1_0.2_0.1_100,
1859,-96.56327671203668,333,5000_2500_1_0.2_0.1_100,
1860,-96.60425555679616,334,5000_2500_1_0.2_0.1_100,
1861,-96.8346398132163,335,5000_2500_1_0.2_0.1_100,
1862,-96.8346398132163,335,5000_2500_1_0.2_0.1_100,
1863,-96.8346398132163,335,5000_2500_1_0.2_0.1_100,
1864,-96.8346398132163,335,5000_2500_1_0.2_0.1_100,
1865,-96.8346398132163,335,5000_2500_1_0.2_0.1_100,
1866,-96.83463981321628,335,5000_2500_1_0.2_0.1_100,
1867,-96.83463981321628,335,5000_2500_1_0.2_0.1_100,
1868,-97.00971043165914,336,5000_2500_1_0.2_0.1_100,
1869,-97.00971043165914,336,5000_2500_1_0.2_0.1_100,
1870,-97.00971043165914,336,5000_2500_1_0.2_0.1_100,
1871,-97.13236730742403,337,5000_2500_1_0.2_0.1_100,
1872,-97.13236730742403,337,5000_2500_1_0.2_0.1_100,
1873,-97.25928858197491,338,5000_2500_1_0.2_0.1_100,
1874,-97.25928858197491,338,5000_2500_1_0.2_0.1_100,
1875,-97.25928858197491,338,5000_2500_1_0.2_0.1_100,
1876,-97.25928858197491,338,5000_2500_1_0.2_0.1_100,
1877,-97.40780896832676,339,5000_2500_1_0.2_0.1_100,
1878,-97.40780896832676,339,5000_2500_1_0.2_0.1_100,
1879,-97.40780896832676,339,5000_2500_1_0.2_0.1_100,
1880,-97.40780896832676,339,5000_2500_1_0.2_0.1_100,
1881,-97.40780896832676,339,5000_2500_1_0.2_0.1_100,
1882,-97.40780896832676,339,5000_2500_1_0.2_0.1_100,
1883,-97.40780896832676,339,5000_2500_1_0.2_0.1_100,
1884,-97.40780896832676,339,5000_2500_1_0.2_0.1_100,
1885,-97.40780896832672,339,5000_2500_1_0.2_0.1_100,
1886,-97.40780896832672,339,5000_2500_1_0.2_0.1_100,
1887,-97.40780896832672,339,5000_2500_1_0.2_0.1_100,
1888,-97.40780896832672,339,5000_2500_1_0.2_0.1_100,
1889,-97.58737397635689,340,5000_2500_1_0.2_0.1_100,
1890,-97.58737397635689,340,5000_2500_1_0.2_0.1_100,
1891,-98.01941238514114,341,5000_2500_1_0.2_0.1_100,
1892,-98.01941238514114,341,5000_2500_1_0.2_0.1_100,
1893,-98.01941238514114,341,5000_2500_1_0.2_0.1_100,
1894,-98.01941238514114,341,5000_2500_1_0.2_0.1_100,
1895,-98.01941238514114,341,5000_2500_1_0.2_0.1_100,
1896,-98.01941238514114,341,5000_2500_1_0.2_0.1_100,
1897,-98.10448654976116,342,5000_2500_1_0.2_0.1_100,
1898,-98.4827222525605,343,5000_2500_1_0.2_0.1_100,
1899,-98.4827222525605,343,5000_2500_1_0.2_0.1_100,
1900,-98.4827222525605,343,5000_2500_1_0.2_0.1_100,
1901,-98.4827222525605,343,5000_2500_1_0.2_0.1_100,
1902,-98.48272225256052,343,5000_2500_1_0.2_0.1_100,
1903,-98.48272225256052,343,5000_2500_1_0.2_0.1_100,
1904,-98.48272225256052,343,5000_2500_1_0.2_0.1_100,
1905,-98.48272225256052,343,5000_2500_1_0.2_0.1_100,
1906,-98.48272225256052,343,5000_2500_1_0.2_0.1_100,
1907,-98.48272225256052,343,5000_2500_1_0.2_0.1_100,
1908,-98.4827222525605,343,5000_2500_1_0.2_0.1_100,
1909,-98.4827222525605,343,5000_2500_1_0.2_0.1_100,
1910,-98.4827222525605,343,5000_2500_1_0.2_0.1_100,
1911,-98.4827222525605,343,5000_2500_1_0.2_0.1_100,
1912,-98.66348918381212,344,5000_2500_1_0.2_0.1_100,
1913,-98.66348918381212,344,5000_2500_1_0.2_0.1_100,
1914,-98.66348918381212,344,5000_2500_1_0.2_0.1_100,
1915,-98.66348918381212,344,5000_2500_1_0.2_0.1_100,
1916,-98.66348918381212,344,5000_2500_1_0.2_0.1_100,
1917,-98.66348918381212,344,5000_2500_1_0.2_0.1_100,
1918,-98.66348918381212,344,5000_2500_1_0.2_0.1_100,
1919,-98.66348918381212,344,5000_2500_1_0.2_0.1_100,
1920,-98.66348918381212,344,5000_2500_1_0.2_0.1_100,
1921,-98.66348918381212,344,5000_2500_1_0.2_0.1_100,
1922,-98.66348918381212,344,5000_2500_1_0.2_0.1_100,
1923,-98.66348918381212,344,5000_2500_1_0.2_0.1_100,
1924,-98.66348918381212,344,5000_2500_1_0.2_0.1_100,
1925,-98.66348918381212,344,5000_2500_1_0.2_0.1_100,
1926,-98.66348918381212,344,5000_2500_1_0.2_0.1_100,
1927,-99.12973576392076,345,5000_2500_1_0.2_0.1_100,
1928,-99.12973576392076,345,5000_2500_1_0.2_0.1_100,
1929,-99.12973576392076,345,5000_2500_1_0.2_0.1_100,
1930,-99.36487062309888,346,5000_2500_1_0.2_0.1_100,
1931,-99.36487062309888,346,5000_2500_1_0.2_0.1_100,
1932,-99.36487062309888,346,5000_2500_1_0.2_0.1_100,
1933,-99.36487062309888,346,5000_2500_1_0.2_0.1_100,
1934,-99.36487062309888,346,5000_2500_1_0.2_0.1_100,
1935,-99.36487062309888,346,5000_2500_1_0.2_0.1_100,
1936,-99.3648706230989,346,5000_2500_1_0.2_0.1_100,
1937,-99.80544945646298,347,5000_2500_1_0.2_0.1_100,
1938,-99.80544945646298,347,5000_2500_1_0.2_0.1_100,
1939,-100.01241343867792,348,5000_2500_1_0.2_0.1_100,
1940,-100.25009121085984,349,5000_2500_1_0.2_0.1_100,
1941,-100.25009121085984,349,5000_2500_1_0.2_0.1_100,
1942,-100.25009121085984,349,5000_2500_1_0.2_0.1_100,
1943,-100.25009121085986,349,5000_2500_1_0.2_0.1_100,
1944,-100.25009121085986,349,5000_2500_1_0.2_0.1_100,
1945,-100.57971119345702,350,5000_2500_1_0.2_0.1_100,
1946,-100.579711193457,350,5000_2500_1_0.2_0.1_100,
1947,-101.0028982841119,351,5000_2500_1_0.2_0.1_100,
1948,-101.0028982841119,351,5000_2500_1_0.2_0.1_100,
1949,-101.0028982841119,351,5000_2500_1_0.2_0.1_100,
1950,-101.0028982841119,351,5000_2500_1_0.2_0.1_100,
1951,-101.0028982841119,351,5000_2500_1_0.2_0.1_100,
1952,-101.66906028938024,352,5000_2500_1_0.2_0.1_100,
1953,-101.66906028938024,352,5000_2500_1_0.2_0.1_100,
1954,-101.66906028938024,352,5000_2500_1_0.2_0.1_100,
1955,-101.66906028938024,352,5000_2500_1_0.2_0.1_100,
1956,-101.66906028938024,352,5000_2500_1_0.2_0.1_100,
1957,-101.82870491222668,353,5000_2500_1_0.2_0.1_100,
1958,-102.1176424773908,354,5000_2500_1_0.2_0.1_100,
1959,-102.39923688539406,355,5000_2500_1_0.2_0.1_100,
1960,-102.39923688539406,355,5000_2500_1_0.2_0.1_100,
1961,-102.39923688539406,355,5000_2500_1_0.2_0.1_100,
1962,-102.39923688539406,355,5000_2500_1_0.2_0.1_100,
1963,-102.39923688539406,355,5000_2500_1_0.2_0.1_100,
1964,-102.39923688539406,355,5000_2500_1_0.2_0.1_100,
1965,-102.39923688539406,355,5000_2500_1_0.2_0.1_100,
1966,-102.39923688539406,355,5000_2500_1_0.2_0.1_100,
1967,-102.39923688539406,355,5000_2500_1_0.2_0.1_100,
1968,-102.5665647611661,356,5000_2500_1_0.2_0.1_100,
1969,-102.5665647611661,356,5000_2500_1_0.2_0.1_100,
1970,-102.5665647611661,356,5000_2500_1_0.2_0.1_100,
1971,-102.5665647611661,356,5000_2500_1_0.2_0.1_100,
1972,-102.91236518821697,357,5000_2500_1_0.2_0.1_100,
1973,-102.91236518821694,357,5000_2500_1_0.2_0.1_100,
1974,-102.91236518821694,357,5000_2500_1_0.2_0.1_100,
1975,-102.91236518821694,357,5000_2500_1_0.2_0.1_100,
1976,-102.91236518821694,357,5000_2500_1_0.2_0.1_100,
1977,-102.91236518821694,357,5000_2500_1_0.2_0.1_100,
1978,-102.91236518821694,357,5000_2500_1_0.2_0.1_100,
1979,-102.91236518821694,357,5000_2500_1_0.2_0.1_100,
1980,-103.16188878484532,358,5000_2500_1_0.2_0.1_100,
1981,-103.16188878484532,358,5000_2500_1_0.2_0.1_100,
1982,-103.16188878484532,358,5000_2500_1_0.2_0.1_100,
1983,-103.16188878484532,358,5000_2500_1_0.2_0.1_100,
1984,-103.554141685057,359,5000_2500_1_0.2_0.1_100,
1985,-103.554141685057,359,5000_2500_1_0.2_0.1_100,
1986,-103.554141685057,359,5000_2500_1_0.2_0.1_100,
1987,-103.554141685057,359,5000_2500_1_0.2_0.1_100,
1988,-103.554141685057,359,5000_2500_1_0.2_0.1_100,
1989,-103.554141685057,359,5000_2500_1_0.2_0.1_100,
1990,-103.554141685057,359,5000_2500_1_0.2_0.1_100,
1991,-103.90527545808246,360,5000_2500_1_0.2_0.1_100,
1992,-103.90527545808246,360,5000_2500_1_0.2_0.1_100,
1993,-103.90527545808246,360,5000_2500_1_0.2_0.1_100,
1994,-103.90527545808246,360,5000_2500_1_0.2_0.1_100,
1995,-103.90527545808246,360,5000_2500_1_0.2_0.1_100,
1996,-103.90527545808246,360,5000_2500_1_0.2_0.1_100,
1997,-104.17925015057185,361,5000_2500_1_0.2_0.1_100,
1998,-104.17925015057185,361,5000_2500_1_0.2_0.1_100,
1999,-104.17925015057185,361,5000_2500_1_0.2_0.1_100,
2000,-104.4362087256868,362,5000_2500_1_0.2_0.1_100,
2001,-104.43620872568678,362,5000_2500_1_0.2_0.1_100,
2002,-104.43620872568678,362,5000_2500_1_0.2_0.1_100,
2003,-104.87250822943216,363,5000_2500_1_0.2_0.1_100,
2004,-104.87250822943214,363,5000_2500_1_0.2_0.1_100,
2005,-104.87250822943214,363,5000_2500_1_0.2_0.1_100,
2006,-105.12203182606054,364,5000_2500_1_0.2_0.1_100,
2007,-105.12203182606054,364,5000_2500_1_0.2_0.1_100,
2008,-105.12203182606054,364,5000_2500_1_0.2_0.1_100,
2009,-105.12203182606054,364,5000_2500_1_0.2_0.1_100,
2010,-105.12203182606054,364,5000_2500_1_0.2_0.1_100,
2011,-105.12203182606054,364,5000_2500_1_0.2_0.1_100,
2012,-105.12203182606054,364,5000_2500_1_0.2_0.1_100,
2013,-105.12203182606054,364,5000_2500_1_0.2_0.1_100,
2014,-105.12203182606054,364,5000_2500_1_0.2_0.1_100,
2015,-105.67383629451656,365,5000_2500_1_0.2_0.1_100,
2016,-105.67383629451656,365,5000_2500_1_0.2_0.1_100,
2017,-105.67383629451656,365,5000_2500_1_0.2_0.1_100,
2018,-105.67383629451656,365,5000_2500_1_0.2_0.1_100,
2019,-105.67383629451656,365,5000_2500_1_0.2_0.1_100,
2020,-105.67383629451656,365,5000_2500_1_0.2_0.1_100,
2021,-105.89949240974134,366,5000_2500_1_0.2_0.1_100,
2022,-105.89949240974134,366,5000_2500_1_0.2_0.1_100,
2023,-105.89949240974134,366,5000_2500_1_0.2_0.1_100,
2024,-105.89949240974136,366,5000_2500_1_0.2_0.1_100,
2025,-105.89949240974136,366,5000_2500_1_0.2_0.1_100,
2026,-105.992797073497,367,5000_2500_1_0.2_0.1_100,
2027,-105.992797073497,367,5000_2500_1_0.2_0.1_100,
2028,-105.992797073497,367,5000_2500_1_0.2_0.1_100,
2029,-105.992797073497,367,5000_2500_1_0.2_0.1_100,
2030,-105.992797073497,367,5000_2500_1_0.2_0.1_100,
2031,-105.992797073497,367,5000_2500_1_0.2_0.1_100,
2032,-105.992797073497,367,5000_2500_1_0.2_0.1_100,
2033,-105.992797073497,367,5000_2500_1_0.2_0.1_100,
2034,-105.992797073497,367,5000_2500_1_0.2_0.1_100,
2035,-105.99279707349702,367,5000_2500_1_0.2_0.1_100,
2036,-106.17386471141153,368,5000_2500_1_0.2_0.1_100,
2037,-106.17386471141153,368,5000_2500_1_0.2_0.1_100,
2038,-106.17386471141153,368,5000_2500_1_0.2_0.1_100,
2039,-106.17386471141153,368,5000_2500_1_0.2_0.1_100,
2040,-106.44290112226096,369,5000_2500_1_0.2_0.1_100,
2041,-106.44290112226096,369,5000_2500_1_0.2_0.1_100,
2042,-106.69726734336452,370,5000_2500_1_0.2_0.1_100,
2043,-106.69726734336454,370,5000_2500_1_0.2_0.1_100,
2044,-106.69726734336454,370,5000_2500_1_0.2_0.1_100,
2045,-107.08101270197405,371,5000_2500_1_0.2_0.1_100,
2046,-107.08101270197405,371,5000_2500_1_0.2_0.1_100,
2047,-107.08101270197405,371,5000_2500_1_0.2_0.1_100,
2048,-107.08101270197405,371,5000_2500_1_0.2_0.1_100,
2049,-107.4229200078457,372,5000_2500_1_0.2_0.1_100,
2050,-107.4229200078457,372,5000_2500_1_0.2_0.1_100,
2051,-107.65330426426584,373,5000_2500_1_0.2_0.1_100,
2052,-107.94492549424052,374,5000_2500_1_0.2_0.1_100,
2053,-108.3068120590407,375,5000_2500_1_0.2_0.1_100,
2054,-108.3068120590407,375,5000_2500_1_0.2_0.1_100,
2055,-108.3068120590407,375,5000_2500_1_0.2_0.1_100,
2056,-108.3068120590407,375,5000_2500_1_0.2_0.1_100,
2057,-108.3068120590407,375,5000_2500_1_0.2_0.1_100,
2058,-108.3068120590407,375,5000_2500_1_0.2_0.1_100,
2059,-108.3068120590407,375,5000_2500_1_0.2_0.1_100,
2060,-108.66474249568222,376,5000_2500_1_0.2_0.1_100,
2061,-108.66474249568222,376,5000_2500_1_0.2_0.1_100,
2062,-108.66474249568222,376,5000_2500_1_0.2_0.1_100,
2063,-108.66474249568223,376,5000_2500_1_0.2_0.1_100,
2064,-108.66474249568223,376,5000_2500_1_0.2_0.1_100,
2065,-108.66474249568223,376,5000_2500_1_0.2_0.1_100,
2066,-108.66474249568223,376,5000_2500_1_0.2_0.1_100,
2067,-108.66474249568223,376,5000_2500_1_0.2_0.1_100,
2068,-108.66474249568223,376,5000_2500_1_0.2_0.1_100,
2069,-108.66474249568223,376,5000_2500_1_0.2_0.1_100,
2070,-108.66474249568223,376,5000_2500_1_0.2_0.1_100,
2071,-108.66474249568223,376,5000_2500_1_0.2_0.1_100,
2072,-109.01054292273308,377,5000_2500_1_0.2_0.1_100,
2073,-109.01054292273308,377,5000_2500_1_0.2_0.1_100,
2074,-109.01054292273308,377,5000_2500_1_0.2_0.1_100,
2075,-109.01054292273308,377,5000_2500_1_0.2_0.1_100,
2076,-109.01054292273308,377,5000_2500_1_0.2_0.1_100,
2077,-109.01054292273308,377,5000_2500_1_0.2_0.1_100,
2078,-109.01054292273308,377,5000_2500_1_0.2_0.1_100,
2079,-109.01054292273308,377,5000_2500_1_0.2_0.1_100,
2080,-109.01054292273308,377,5000_2500_1_0.2_0.1_100,
2081,-109.01054292273308,377,5000_2500_1_0.2_0.1_100,
2082,-109.01054292273308,377,5000_2500_1_0.2_0.1_100,
2083,-109.01054292273308,377,5000_2500_1_0.2_0.1_100,
2084,-109.0105429227331,377,5000_2500_1_0.2_0.1_100,
2085,-109.0105429227331,377,5000_2500_1_0.2_0.1_100,
2086,-109.01054292273308,377,5000_2500_1_0.2_0.1_100,
2087,-109.01054292273308,377,5000_2500_1_0.2_0.1_100,
2088,-109.01054292273308,377,5000_2500_1_0.2_0.1_100,
2089,-109.01054292273308,377,5000_2500_1_0.2_0.1_100,
2090,-109.01054292273308,377,5000_2500_1_0.2_0.1_100,
2091,-109.01054292273308,377,5000_2500_1_0.2_0.1_100,
2092,-109.01054292273308,377,5000_2500_1_0.2_0.1_100,
2093,-109.01054292273308,377,5000_2500_1_0.2_0.1_100,
2094,-109.01054292273308,377,5000_2500_1_0.2_0.1_100,
2095,-109.01054292273308,377,5000_2500_1_0.2_0.1_100,
2096,-109.24536037197365,378,5000_2500_1_0.2_0.1_100,
2097,-109.24536037197365,378,5000_2500_1_0.2_0.1_100,
2098,-109.24536037197365,378,5000_2500_1_0.2_0.1_100,
2099,-109.24536037197365,378,5000_2500_1_0.2_0.1_100,
2100,-109.24536037197365,378,5000_2500_1_0.2_0.1_100,
2101,-109.24536037197365,378,5000_2500_1_0.2_0.1_100,
2102,-109.24536037197365,378,5000_2500_1_0.2_0.1_100,
2103,-109.24536037197365,378,5000_2500_1_0.2_0.1_100,
2104,-109.24536037197365,378,5000_2500_1_0.2_0.1_100,
2105,-109.24536037197365,378,5000_2500_1_0.2_0.1_100,
2106,-109.24536037197365,378,5000_2500_1_0.2_0.1_100,
2107,-109.24536037197365,378,5000_2500_1_0.2_0.1_100,
2108,-109.24536037197365,378,5000_2500_1_0.2_0.1_100,
2109,-109.24536037197366,378,5000_2500_1_0.2_0.1_100,
2110,-109.24536037197366,378,5000_2500_1_0.2_0.1_100,
2111,-109.24536037197366,378,5000_2500_1_0.2_0.1_100,
2112,-109.24536037197365,378,5000_2500_1_0.2_0.1_100,
2113,-109.24536037197365,378,5000_2500_1_0.2_0.1_100,
2114,-109.24536037197365,378,5000_2500_1_0.2_0.1_100,
2115,-109.24536037197365,378,5000_2500_1_0.2_0.1_100,
2116,-109.24536037197365,378,5000_2500_1_0.2_0.1_100,
2117,-109.24536037197365,378,5000_2500_1_0.2_0.1_100,
2118,-109.24536037197365,378,5000_2500_1_0.2_0.1_100,
2119,-109.24536037197366,378,5000_2500_1_0.2_0.1_100,
2120,-109.24536037197366,378,5000_2500_1_0.2_0.1_100,
2121,-109.53698160194834,379,5000_2500_1_0.2_0.1_100,
2122,-109.85136583277016,380,5000_2500_1_0.2_0.1_100,
2123,-109.85136583277016,380,5000_2500_1_0.2_0.1_100,
2124,-109.85136583277016,380,5000_2500_1_0.2_0.1_100,
2125,-109.85136583277016,380,5000_2500_1_0.2_0.1_100,
2126,-109.85136583277016,380,5000_2500_1_0.2_0.1_100,
2127,-109.85136583277016,380,5000_2500_1_0.2_0.1_100,
2128,-109.85136583277016,380,5000_2500_1_0.2_0.1_100,
2129,-109.85136583277016,380,5000_2500_1_0.2_0.1_100,
2130,-110.15311544102155,381,5000_2500_1_0.2_0.1_100,
2131,-110.15311544102155,381,5000_2500_1_0.2_0.1_100,
2132,-110.15311544102155,381,5000_2500_1_0.2_0.1_100,
2133,-110.15311544102155,381,5000_2500_1_0.2_0.1_100,
2134,-110.15311544102155,381,5000_2500_1_0.2_0.1_100,
2135,-110.59955939383713,382,5000_2500_1_0.2_0.1_100,
2136,-110.59955939383713,382,5000_2500_1_0.2_0.1_100,
2137,-110.59955939383713,382,5000_2500_1_0.2_0.1_100,
2138,-110.59955939383713,382,5000_2500_1_0.2_0.1_100,
2139,-110.59955939383713,382,5000_2500_1_0.2_0.1_100,
2140,-110.59955939383713,382,5000_2500_1_0.2_0.1_100,
2141,-110.87320410777215,383,5000_2500_1_0.2_0.1_100,
2142,-110.87320410777215,383,5000_2500_1_0.2_0.1_100,
2143,-110.87320410777215,383,5000_2500_1_0.2_0.1_100,
2144,-110.87320410777215,383,5000_2500_1_0.2_0.1_100,
2145,-110.87320410777215,383,5000_2500_1_0.2_0.1_100,
2146,-110.87320410777215,383,5000_2500_1_0.2_0.1_100,
2147,-110.87320410777215,383,5000_2500_1_0.2_0.1_100,
2148,-110.87320410777215,383,5000_2500_1_0.2_0.1_100,
2149,-110.87320410777215,383,5000_2500_1_0.2_0.1_100,
2150,-110.87320410777215,383,5000_2500_1_0.2_0.1_100,
2151,-110.87320410777215,383,5000_2500_1_0.2_0.1_100,
2152,-111.26248964675644,384,5000_2500_1_0.2_0.1_100,
2153,-111.5315260576059,385,5000_2500_1_0.2_0.1_100,
2154,-111.5315260576059,385,5000_2500_1_0.2_0.1_100,
2155,-111.5315260576059,385,5000_2500_1_0.2_0.1_100,
2156,-111.5315260576059,385,5000_2500_1_0.2_0.1_100,
2157,-111.5315260576059,385,5000_2500_1_0.2_0.1_100,
2158,-111.5315260576059,385,5000_2500_1_0.2_0.1_100,
2159,-111.744682010068,386,5000_2500_1_0.2_0.1_100,
2160,-111.744682010068,386,5000_2500_1_0.2_0.1_100,
2161,-111.744682010068,386,5000_2500_1_0.2_0.1_100,
2162,-111.744682010068,386,5000_2500_1_0.2_0.1_100,
2163,-111.744682010068,386,5000_2500_1_0.2_0.1_100,
2164,-111.744682010068,386,5000_2500_1_0.2_0.1_100,
2165,-111.744682010068,386,5000_2500_1_0.2_0.1_100,
2166,-111.74468201006802,386,5000_2500_1_0.2_0.1_100,
2167,-111.74468201006802,386,5000_2500_1_0.2_0.1_100,
2168,-111.84739720549,387,5000_2500_1_0.2_0.1_100,
2169,-111.84739720549,387,5000_2500_1_0.2_0.1_100,
2170,-111.84739720549,387,5000_2500_1_0.2_0.1_100,
2171,-111.84739720549,387,5000_2500_1_0.2_0.1_100,
2172,-111.84739720549,387,5000_2500_1_0.2_0.1_100,
2173,-111.84739720549,387,5000_2500_1_0.2_0.1_100,
2174,-111.84739720549,387,5000_2500_1_0.2_0.1_100,
2175,-111.84739720549,387,5000_2500_1_0.2_0.1_100,
2176,-111.84739720549,387,5000_2500_1_0.2_0.1_100,
2177,-111.84739720549,387,5000_2500_1_0.2_0.1_100,
2178,-112.07778146191016,388,5000_2500_1_0.2_0.1_100,
2179,-112.07778146191016,388,5000_2500_1_0.2_0.1_100,
2180,-112.36671902707428,389,5000_2500_1_0.2_0.1_100,
2181,-112.36671902707428,389,5000_2500_1_0.2_0.1_100,
2182,-112.36671902707428,389,5000_2500_1_0.2_0.1_100,
2183,-112.36671902707428,389,5000_2500_1_0.2_0.1_100,
2184,-112.36671902707428,389,5000_2500_1_0.2_0.1_100,
2185,-112.6063082366012,390,5000_2500_1_0.2_0.1_100,
2186,-112.6063082366012,390,5000_2500_1_0.2_0.1_100,
2187,-112.6063082366012,390,5000_2500_1_0.2_0.1_100,
2188,-112.79068962961875,391,5000_2500_1_0.2_0.1_100,
2189,-112.79068962961875,391,5000_2500_1_0.2_0.1_100,
2190,-112.79068962961875,391,5000_2500_1_0.2_0.1_100,
2191,-112.79068962961875,391,5000_2500_1_0.2_0.1_100,
2192,-112.79068962961875,391,5000_2500_1_0.2_0.1_100,
2193,-112.79068962961875,391,5000_2500_1_0.2_0.1_100,
2194,-112.79068962961875,391,5000_2500_1_0.2_0.1_100,
2195,-112.79068962961875,391,5000_2500_1_0.2_0.1_100,
2196,-112.79068962961875,391,5000_2500_1_0.2_0.1_100,
2197,-112.79068962961875,391,5000_2500_1_0.2_0.1_100,
2198,-112.79068962961874,391,5000_2500_1_0.2_0.1_100,
2199,-112.79068962961874,391,5000_2500_1_0.2_0.1_100,
2200,-112.79068962961874,391,5000_2500_1_0.2_0.1_100,
2201,-112.79068962961874,391,5000_2500_1_0.2_0.1_100,
2202,-112.79068962961874,391,5000_2500_1_0.2_0.1_100,
2203,-112.79068962961874,391,5000_2500_1_0.2_0.1_100,
2204,-112.79068962961873,391,5000_2500_1_0.2_0.1_100,
2205,-112.79068962961873,391,5000_2500_1_0.2_0.1_100,
2206,-112.79068962961873,391,5000_2500_1_0.2_0.1_100,
2207,-112.79068962961873,391,5000_2500_1_0.2_0.1_100,
2208,-112.90290475678157,392,5000_2500_1_0.2_0.1_100,
2209,-112.90290475678157,392,5000_2500_1_0.2_0.1_100,
2210,-112.90290475678157,392,5000_2500_1_0.2_0.1_100,
2211,-113.2662338028991,393,5000_2500_1_0.2_0.1_100,
2212,-113.2662338028991,393,5000_2500_1_0.2_0.1_100,
2213,-113.2662338028991,393,5000_2500_1_0.2_0.1_100,
2214,-113.2662338028991,393,5000_2500_1_0.2_0.1_100,
2215,-113.2662338028991,393,5000_2500_1_0.2_0.1_100,
2216,-113.2662338028991,393,5000_2500_1_0.2_0.1_100,
2217,-113.4594044629834,394,5000_2500_1_0.2_0.1_100,
2218,-113.4594044629834,394,5000_2500_1_0.2_0.1_100,
2219,-113.4594044629834,394,5000_2500_1_0.2_0.1_100,
2220,-113.4594044629834,394,5000_2500_1_0.2_0.1_100,
2221,-113.4594044629834,394,5000_2500_1_0.2_0.1_100,
2222,-113.4594044629834,394,5000_2500_1_0.2_0.1_100,
2223,-113.4594044629834,394,5000_2500_1_0.2_0.1_100,
2224,-113.4594044629834,394,5000_2500_1_0.2_0.1_100,
2225,-113.4594044629834,394,5000_2500_1_0.2_0.1_100,
2226,-113.77654162052625,395,5000_2500_1_0.2_0.1_100,
2227,-113.77654162052625,395,5000_2500_1_0.2_0.1_100,
2228,-114.02252880453204,396,5000_2500_1_0.2_0.1_100,
2229,-114.02252880453204,396,5000_2500_1_0.2_0.1_100,
2230,-114.02252880453204,396,5000_2500_1_0.2_0.1_100,
2231,-114.02252880453204,396,5000_2500_1_0.2_0.1_100,
2232,-114.02252880453202,396,5000_2500_1_0.2_0.1_100,
2233,-114.02252880453202,396,5000_2500_1_0.2_0.1_100,
2234,-114.02252880453202,396,5000_2500_1_0.2_0.1_100,
2235,-114.02252880453202,396,5000_2500_1_0.2_0.1_100,
2236,-114.02252880453202,396,5000_2500_1_0.2_0.1_100,
2237,-114.02252880453202,396,5000_2500_1_0.2_0.1_100,
2238,-114.02252880453202,396,5000_2500_1_0.2_0.1_100,
2239,-114.02252880453202,396,5000_2500_1_0.2_0.1_100,
2240,-114.02252880453202,396,5000_2500_1_0.2_0.1_100,
2241,-114.0953828578186,397,5000_2500_1_0.2_0.1_100,
2242,-114.0953828578186,397,5000_2500_1_0.2_0.1_100,
2243,-114.0953828578186,397,5000_2500_1_0.2_0.1_100,
2244,-114.0953828578186,397,5000_2500_1_0.2_0.1_100,
